,exchange,combo,pom,eod
0,NSE,"['CNXAUTO', 'CNXINFRA', 'CNXMEDIA', 'NSEBANK']",0.7721518987341772,0.810126582278481
0,NSE,"['CNXAUTO', 'CNXINFRA', 'CNXREALTY', 'NSEBANK']",0.7721518987341772,0.810126582278481
0,NSE,"['CNXAUTO', 'CNXIT', 'CNXMEDIA', 'CNXREALTY']",0.7692307692307693,0.7564102564102564
0,NSE,"['CNXAUTO', 'CNXIT', 'CNXMEDIA', 'NSEBANK']",0.7215189873417721,0.7341772151898734
0,NSE,"['CNXAUTO', 'CNXIT', 'CNXREALTY', 'NSEBANK']",0.7215189873417721,0.7341772151898734
0,NSE,"['CNXAUTO', 'CNXMEDIA', 'CNXREALTY', 'NSEBANK']",0.7341772151898734,0.7721518987341772
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXFMCG']",0.7564102564102564,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXINFRA']",0.7564102564102564,0.7435897435897436
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXIT']",0.7692307692307693,0.7564102564102564
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXMEDIA']",0.782051282051282,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXREALTY']",0.782051282051282,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'NSEBANK']",0.759493670886076,0.7721518987341772
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'CNXINFRA']",0.7692307692307693,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'CNXIT']",0.717948717948718,0.717948717948718
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'CNXMEDIA']",0.7692307692307693,0.7564102564102564
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'CNXREALTY']",0.7692307692307693,0.7564102564102564
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'NSEBANK']",0.6962025316455697,0.759493670886076
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXINFRA', 'CNXIT']",0.7692307692307693,0.7435897435897436
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXINFRA', 'CNXMEDIA']",0.7564102564102564,0.782051282051282
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXINFRA', 'CNXREALTY']",0.7564102564102564,0.782051282051282
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXINFRA', 'NSEBANK']",0.7721518987341772,0.7468354430379747
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXIT', 'CNXMEDIA']",0.717948717948718,0.717948717948718
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXIT', 'CNXREALTY']",0.717948717948718,0.717948717948718
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXIT', 'NSEBANK']",0.6835443037974683,0.759493670886076
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXMEDIA', 'CNXREALTY']",0.6923076923076923,0.782051282051282
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXMEDIA', 'NSEBANK']",0.6835443037974683,0.7341772151898734
0,NSE,"['CNXCMDT', 'CNXCONSUM', 'CNXREALTY', 'NSEBANK']",0.6835443037974683,0.7341772151898734
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'CNXINFRA']",0.7435897435897436,0.8461538461538461
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'CNXIT']",0.7435897435897436,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'CNXMEDIA']",0.6794871794871795,0.7948717948717948
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'CNXREALTY']",0.7692307692307693,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'NSEBANK']",0.7341772151898734,0.7341772151898734
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXINFRA', 'CNXIT']",0.7564102564102564,0.7564102564102564
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXINFRA', 'CNXMEDIA']",0.7435897435897436,0.8461538461538461
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXINFRA', 'CNXREALTY']",0.7435897435897436,0.8461538461538461
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXINFRA', 'NSEBANK']",0.7848101265822784,0.810126582278481
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXIT', 'CNXMEDIA']",0.7564102564102564,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXIT', 'CNXREALTY']",0.7564102564102564,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXIT', 'NSEBANK']",0.759493670886076,0.7341772151898734
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXMEDIA', 'CNXREALTY']",0.8076923076923077,0.8205128205128205
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXMEDIA', 'NSEBANK']",0.759493670886076,0.7468354430379747
0,NSE,"['CNXCMDT', 'CNXENERGY', 'CNXREALTY', 'NSEBANK']",0.759493670886076,0.7468354430379747
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXINFRA', 'CNXIT']",0.7948717948717948,0.717948717948718
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXINFRA', 'CNXMEDIA']",0.782051282051282,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXINFRA', 'CNXREALTY']",0.782051282051282,0.7692307692307693
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXINFRA', 'NSEBANK']",0.7974683544303798,0.759493670886076
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXIT', 'CNXMEDIA']",0.8076923076923077,0.8205128205128205
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXIT', 'CNXREALTY']",0.8076923076923077,0.8205128205128205
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXIT', 'NSEBANK']",0.7215189873417721,0.7215189873417721
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXMEDIA', 'CNXREALTY']",0.8076923076923077,0.8205128205128205
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXMEDIA', 'NSEBANK']",0.7468354430379747,0.7341772151898734
0,NSE,"['CNXCMDT', 'CNXFMCG', 'CNXREALTY', 'NSEBANK']",0.7721518987341772,0.7974683544303798
0,NSE,"['CNXCMDT', 'CNXINFRA', 'CNXIT', 'CNXMEDIA']",0.7948717948717948,0.6666666666666666
0,NSE,"['CNXCMDT', 'CNXINFRA', 'CNXIT', 'CNXREALTY']",0.7948717948717948,0.6666666666666666
0,NSE,"['CNXCMDT', 'CNXINFRA', 'CNXIT', 'NSEBANK']",0.7848101265822784,0.759493670886076
0,NSE,"['CNXCMDT', 'CNXINFRA', 'CNXMEDIA', 'CNXREALTY']",0.782051282051282,0.8076923076923077
0,NSE,"['CNXCMDT', 'CNXINFRA', 'CNXMEDIA', 'NSEBANK']",0.7974683544303798,0.7721518987341772
0,NSE,"['CNXCMDT', 'CNXINFRA', 'CNXREALTY', 'NSEBANK']",0.7974683544303798,0.7721518987341772
0,NSE,"['CNXCMDT', 'CNXIT', 'CNXMEDIA', 'CNXREALTY']",0.8076923076923077,0.8205128205128205
0,NSE,"['CNXCMDT', 'CNXIT', 'CNXMEDIA', 'NSEBANK']",0.6582278481012658,0.6835443037974683
0,NSE,"['CNXCMDT', 'CNXIT', 'CNXREALTY', 'NSEBANK']",0.6582278481012658,0.6835443037974683
0,NSE,"['CNXCMDT', 'CNXMEDIA', 'CNXREALTY', 'NSEBANK']",0.810126582278481,0.810126582278481
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'CNXINFRA']",0.717948717948718,0.8076923076923077
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'CNXIT']",0.7435897435897436,0.6794871794871795
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'CNXMEDIA']",0.7435897435897436,0.7435897435897436
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'CNXREALTY']",0.7435897435897436,0.7435897435897436
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'NSEBANK']",0.7088607594936709,0.7215189873417721
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXINFRA', 'CNXIT']",0.7564102564102564,0.8076923076923077
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXINFRA', 'CNXMEDIA']",0.717948717948718,0.8076923076923077
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXINFRA', 'CNXREALTY']",0.717948717948718,0.8076923076923077
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXINFRA', 'NSEBANK']",0.7215189873417721,0.7848101265822784
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXIT', 'CNXMEDIA']",0.7307692307692307,0.6923076923076923
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXIT', 'CNXREALTY']",0.7307692307692307,0.6923076923076923
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXIT', 'NSEBANK']",0.7468354430379747,0.6962025316455697
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXMEDIA', 'CNXREALTY']",0.7051282051282052,0.782051282051282
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXMEDIA', 'NSEBANK']",0.6962025316455697,0.7088607594936709
0,NSE,"['CNXCONSUM', 'CNXENERGY', 'CNXREALTY', 'NSEBANK']",0.7215189873417721,0.7341772151898734
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXINFRA', 'CNXIT']",0.7692307692307693,0.8076923076923077
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXINFRA', 'CNXMEDIA']",0.7435897435897436,0.8076923076923077
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXINFRA', 'CNXREALTY']",0.7435897435897436,0.8076923076923077
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXINFRA', 'NSEBANK']",0.6835443037974683,0.7341772151898734
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXIT', 'CNXMEDIA']",0.7051282051282052,0.7564102564102564
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXIT', 'CNXREALTY']",0.717948717948718,0.7564102564102564
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXIT', 'NSEBANK']",0.7215189873417721,0.7088607594936709
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXMEDIA', 'CNXREALTY']",0.7564102564102564,0.8076923076923077
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXMEDIA', 'NSEBANK']",0.7215189873417721,0.7088607594936709
0,NSE,"['CNXCONSUM', 'CNXFMCG', 'CNXREALTY', 'NSEBANK']",0.7215189873417721,0.7088607594936709
0,NSE,"['CNXCONSUM', 'CNXINFRA', 'CNXIT', 'CNXMEDIA']",0.717948717948718,0.7564102564102564
0,NSE,"['CNXCONSUM', 'CNXINFRA', 'CNXIT', 'CNXREALTY']",0.717948717948718,0.7564102564102564
0,NSE,"['CNXCONSUM', 'CNXINFRA', 'CNXIT', 'NSEBANK']",0.6582278481012658,0.759493670886076
0,NSE,"['CNXCONSUM', 'CNXINFRA', 'CNXMEDIA', 'CNXREALTY']",0.782051282051282,0.8205128205128205
0,NSE,"['CNXCONSUM', 'CNXINFRA', 'CNXMEDIA', 'NSEBANK']",0.6835443037974683,0.7468354430379747
0,NSE,"['CNXCONSUM', 'CNXINFRA', 'CNXREALTY', 'NSEBANK']",0.6835443037974683,0.7468354430379747
0,NSE,"['CNXCONSUM', 'CNXIT', 'CNXMEDIA', 'CNXREALTY']",0.7307692307692307,0.7948717948717948
0,NSE,"['CNXCONSUM', 'CNXIT', 'CNXMEDIA', 'NSEBANK']",0.759493670886076,0.7215189873417721
0,NSE,"['CNXCONSUM', 'CNXIT', 'CNXREALTY', 'NSEBANK']",0.759493670886076,0.7215189873417721
0,NSE,"['CNXCONSUM', 'CNXMEDIA', 'CNXREALTY', 'NSEBANK']",0.759493670886076,0.7974683544303798
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXINFRA', 'CNXIT']",0.7402597402597403,0.8181818181818182
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXINFRA', 'CNXMEDIA']",0.7792207792207793,0.8181818181818182
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXINFRA', 'CNXREALTY']",0.7792207792207793,0.8181818181818182
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXINFRA', 'NSEBANK']",0.7215189873417721,0.8227848101265823
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXIT', 'CNXMEDIA']",0.7792207792207793,0.8181818181818182
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXIT', 'CNXREALTY']",0.7792207792207793,0.8181818181818182
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXIT', 'NSEBANK']",0.6708860759493671,0.7088607594936709
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXMEDIA', 'CNXREALTY']",0.7272727272727273,0.8571428571428571
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXMEDIA', 'NSEBANK']",0.7088607594936709,0.7721518987341772
0,NSE,"['CNXENERGY', 'CNXFMCG', 'CNXREALTY', 'NSEBANK']",0.7088607594936709,0.7721518987341772
0,NSE,"['CNXENERGY', 'CNXINFRA', 'CNXIT', 'CNXMEDIA']",0.7012987012987013,0.7792207792207793
0,NSE,"['CNXENERGY', 'CNXINFRA', 'CNXIT', 'CNXREALTY']",0.6883116883116883,0.8181818181818182
0,NSE,"['CNXENERGY', 'CNXINFRA', 'CNXIT', 'NSEBANK']",0.7215189873417721,0.810126582278481
0,NSE,"['CNXENERGY', 'CNXINFRA', 'CNXMEDIA', 'CNXREALTY']",0.7792207792207793,0.8181818181818182
0,NSE,"['CNXENERGY', 'CNXINFRA', 'CNXMEDIA', 'NSEBANK']",0.7215189873417721,0.7721518987341772
0,NSE,"['CNXENERGY', 'CNXINFRA', 'CNXREALTY', 'NSEBANK']",0.7215189873417721,0.7721518987341772
0,NSE,"['CNXENERGY', 'CNXIT', 'CNXMEDIA', 'CNXREALTY']",0.7272727272727273,0.8571428571428571
0,NSE,"['CNXENERGY', 'CNXIT', 'CNXMEDIA', 'NSEBANK']",0.6708860759493671,0.7215189873417721
0,NSE,"['CNXENERGY', 'CNXIT', 'CNXREALTY', 'NSEBANK']",0.6708860759493671,0.7215189873417721
0,NSE,"['CNXENERGY', 'CNXMEDIA', 'CNXREALTY', 'NSEBANK']",0.6835443037974683,0.759493670886076
0,NSE,"['CNXFMCG', 'CNXINFRA', 'CNXIT', 'CNXMEDIA']",0.7792207792207793,0.8181818181818182
0,NSE,"['CNXFMCG', 'CNXINFRA', 'CNXIT', 'CNXREALTY']",0.7792207792207793,0.8181818181818182
0,NSE,"['CNXFMCG', 'CNXINFRA', 'CNXIT', 'NSEBANK']",0.7088607594936709,0.810126582278481
0,NSE,"['CNXFMCG', 'CNXINFRA', 'CNXMEDIA', 'CNXREALTY']",0.7792207792207793,0.8181818181818182
0,NSE,"['CNXFMCG', 'CNXINFRA', 'CNXMEDIA', 'NSEBANK']",0.7721518987341772,0.810126582278481
0,NSE,"['CNXFMCG', 'CNXINFRA', 'CNXREALTY', 'NSEBANK']",0.7721518987341772,0.810126582278481
0,NSE,"['CNXFMCG', 'CNXIT', 'CNXMEDIA', 'CNXREALTY']",0.7662337662337663,0.7532467532467533
0,NSE,"['CNXFMCG', 'CNXIT', 'CNXMEDIA', 'NSEBANK']",0.7341772151898734,0.7088607594936709
0,NSE,"['CNXFMCG', 'CNXIT', 'CNXREALTY', 'NSEBANK']",0.7341772151898734,0.7088607594936709
0,NSE,"['CNXFMCG', 'CNXMEDIA', 'CNXREALTY', 'NSEBANK']",0.7341772151898734,0.759493670886076
0,NSE,"['CNXINFRA', 'CNXIT', 'CNXMEDIA', 'CNXREALTY']",0.7792207792207793,0.8181818181818182
0,NSE,"['CNXINFRA', 'CNXIT', 'CNXMEDIA', 'NSEBANK']",0.6962025316455697,0.7974683544303798
0,NSE,"['CNXINFRA', 'CNXIT', 'CNXREALTY', 'NSEBANK']",0.6708860759493671,0.7721518987341772
0,NSE,"['CNXINFRA', 'CNXMEDIA', 'CNXREALTY', 'NSEBANK']",0.7721518987341772,0.810126582278481
0,NSE,"['CNXIT', 'CNXMEDIA', 'CNXREALTY', 'NSEBANK']",0.7341772151898734,0.759493670886076
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXFMCG']",0.7564102564102564,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXINFRA']",0.7435897435897436,0.7564102564102564
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXIT']",0.7948717948717948,0.6923076923076923
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXMEDIA']",0.7692307692307693,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'CNXREALTY']",0.782051282051282,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXENERGY', 'NSEBANK']",0.6962025316455697,0.7215189873417721
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'CNXINFRA']",0.7692307692307693,0.782051282051282
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'CNXIT']",0.782051282051282,0.7051282051282052
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'CNXMEDIA']",0.8076923076923077,0.7435897435897436
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'CNXREALTY']",0.7948717948717948,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXFMCG', 'NSEBANK']",0.7088607594936709,0.7468354430379747
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXINFRA', 'CNXIT']",0.782051282051282,0.7435897435897436
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXINFRA', 'CNXMEDIA']",0.7564102564102564,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXINFRA', 'CNXREALTY']",0.7564102564102564,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXINFRA', 'NSEBANK']",0.7848101265822784,0.7468354430379747
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXIT', 'CNXMEDIA']",0.717948717948718,0.717948717948718
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXIT', 'CNXREALTY']",0.717948717948718,0.717948717948718
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXIT', 'NSEBANK']",0.7341772151898734,0.7341772151898734
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXMEDIA', 'CNXREALTY']",0.7564102564102564,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXMEDIA', 'NSEBANK']",0.6835443037974683,0.7341772151898734
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXCONSUM', 'CNXREALTY', 'NSEBANK']",0.7088607594936709,0.7341772151898734
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'CNXINFRA']",0.7692307692307693,0.8333333333333334
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'CNXIT']",0.7435897435897436,0.7435897435897436
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'CNXMEDIA']",0.7564102564102564,0.782051282051282
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'CNXREALTY']",0.7564102564102564,0.7948717948717948
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXFMCG', 'NSEBANK']",0.7468354430379747,0.7215189873417721
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXINFRA', 'CNXIT']",0.7564102564102564,0.7948717948717948
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXINFRA', 'CNXMEDIA']",0.7435897435897436,0.8461538461538461
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXINFRA', 'CNXREALTY']",0.7435897435897436,0.8461538461538461
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXINFRA', 'NSEBANK']",0.7721518987341772,0.810126582278481
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXIT', 'CNXMEDIA']",0.782051282051282,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXIT', 'CNXREALTY']",0.782051282051282,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXIT', 'NSEBANK']",0.7848101265822784,0.7468354430379747
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXMEDIA', 'CNXREALTY']",0.7948717948717948,0.782051282051282
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXMEDIA', 'NSEBANK']",0.7974683544303798,0.7848101265822784
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXENERGY', 'CNXREALTY', 'NSEBANK']",0.7848101265822784,0.759493670886076
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXINFRA', 'CNXIT']",0.7692307692307693,0.7307692307692307
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXINFRA', 'CNXMEDIA']",0.7692307692307693,0.8205128205128205
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXINFRA', 'CNXREALTY']",0.7692307692307693,0.8205128205128205
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXINFRA', 'NSEBANK']",0.7721518987341772,0.7721518987341772
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXIT', 'CNXMEDIA']",0.7948717948717948,0.782051282051282
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXIT', 'CNXREALTY']",0.7948717948717948,0.782051282051282
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXIT', 'NSEBANK']",0.6835443037974683,0.6329113924050633
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXMEDIA', 'CNXREALTY']",0.8076923076923077,0.8205128205128205
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXMEDIA', 'NSEBANK']",0.810126582278481,0.7974683544303798
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXFMCG', 'CNXREALTY', 'NSEBANK']",0.810126582278481,0.7974683544303798
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXINFRA', 'CNXIT', 'CNXMEDIA']",0.7948717948717948,0.6666666666666666
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXINFRA', 'CNXIT', 'CNXREALTY']",0.7564102564102564,0.7307692307692307
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXINFRA', 'CNXIT', 'NSEBANK']",0.8227848101265823,0.7468354430379747
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXINFRA', 'CNXMEDIA', 'CNXREALTY']",0.782051282051282,0.8333333333333334
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXINFRA', 'CNXMEDIA', 'NSEBANK']",0.7974683544303798,0.7721518987341772
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXINFRA', 'CNXREALTY', 'NSEBANK']",0.7974683544303798,0.7721518987341772
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXIT', 'CNXMEDIA', 'CNXREALTY']",0.8076923076923077,0.8205128205128205
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXIT', 'CNXMEDIA', 'NSEBANK']",0.7468354430379747,0.6835443037974683
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXIT', 'CNXREALTY', 'NSEBANK']",0.7468354430379747,0.6835443037974683
0,NSE,"['CNXAUTO', 'CNXCMDT', 'CNXMEDIA', 'CNXREALTY', 'NSEBANK']",0.7974683544303798,0.7848101265822784
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'CNXINFRA']",0.7307692307692307,0.8461538461538461
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'CNXIT']",0.7307692307692307,0.6410256410256411
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'CNXMEDIA']",0.7051282051282052,0.7307692307692307
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'CNXREALTY']",0.7051282051282052,0.717948717948718
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXFMCG', 'NSEBANK']",0.7215189873417721,0.6962025316455697
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXINFRA', 'CNXIT']",0.7692307692307693,0.8205128205128205
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXINFRA', 'CNXMEDIA']",0.717948717948718,0.8076923076923077
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXINFRA', 'CNXREALTY']",0.6923076923076923,0.8333333333333334
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXINFRA', 'NSEBANK']",0.7215189873417721,0.7215189873417721
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXIT', 'CNXMEDIA']",0.7307692307692307,0.717948717948718
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXIT', 'CNXREALTY']",0.717948717948718,0.6923076923076923
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXIT', 'NSEBANK']",0.759493670886076,0.6835443037974683
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXMEDIA', 'CNXREALTY']",0.7307692307692307,0.7307692307692307
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXMEDIA', 'NSEBANK']",0.7215189873417721,0.7215189873417721
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXENERGY', 'CNXREALTY', 'NSEBANK']",0.7088607594936709,0.7088607594936709
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXFMCG', 'CNXINFRA', 'CNXIT']",0.7307692307692307,0.7692307692307693
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXFMCG', 'CNXINFRA', 'CNXMEDIA']",0.7692307692307693,0.7564102564102564
0,NSE,"['CNXAUTO', 'CNXCONSUM', 'CNXFMCG', 'CNXINFRA', 'CNXREALTY']",0.7692307692307693,0.7564102564102564
